id,smarts,entry_id,mechanism_id
390,[C&D2&v4&H1&+0&R&z0:1]=[C&D2&v4&H1&+0&R&z0:2].[C&D3&v4&H0&+0&R&z0:3]1=[C&D2&v4&H1&+0&R&z1:4]-[N&D3&v3&H0&+0&R:5]-[C&D2&v4&H1&+0&R&z1:6]=[C&D2&v4&H1&+0&R&z0:7]-[C&D2&v4&H2&+0&R&z0:8]-1>>[C&D2&v4&H2&+0&R&z0:2]-[C&D2&v4&H2&+0&R&z0:1].[c&D3&v4&H0&+0&R&z0:3]1:[c&D2&v4&H1&+0&R&z0:8]:[c&D2&v4&H1&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z1:6]:[n&D3&v4&H0&+&R:5]:[c&D2&v4&H1&+0&R&z1:4]:1,[319],[1]
391,[C&D2&v4&H2&+0&R&z0:1]-[C&D2&v4&H2&+0&R&z0:2].[c&D3&v4&H0&+0&R&z0:3]1:[c&D2&v4&H1&+0&R&z0:4]:[c&D2&v4&H1&+0&R&z0:5]:[c&D2&v4&H1&+0&R&z1:6]:[n&D3&v4&H0&+&R:7]:[c&D2&v4&H1&+0&R&z1:8]:1>>[C&D2&v4&H1&+0&R&z0:2]=[C&D2&v4&H1&+0&R&z0:1].[C&D3&v4&H0&+0&R&z0:3]1=[C&D2&v4&H1&+0&R&z1:8]-[N&D3&v3&H0&+0&R:7]-[C&D2&v4&H1&+0&R&z1:6]=[C&D2&v4&H1&+0&R&z0:5]-[C&D2&v4&H2&+0&R&z0:4]-1,[319],[1]
392,[C&D3&v4&H0&+0&R&z1:1]1=[C&D3&v4&H0&+0&R&z1:2]-[C&D3&v4&H0&+0&R&z1:3](=[O&D1&v2&H0&+0&!R:4])-[C&D3&v4&H0&+0&R&z1:5]=[C&D3&v4&H0&+0&R&z1:6]-[C&D3&v4&H0&+0&R&z1:7]-1=[O&D1&v2&H0&+0&!R:8].[S&D0&v2&H2&+0&!R:9].[S&D2&v2&H0&+0&!R:10]-[S&D2&v2&H0&+0&!R:11]>>[S&D2&v2&H0&+0&!R:10]-[S&D2&v2&H0&+0&!R:9]-[S&D2&v2&H0&+0&!R:11].[c&D3&v4&H0&+0&R&z1:1]1:[c&D3&v4&H0&+0&R&z1:2]:[c&D3&v4&H0&+0&R&z1:3](-[O&D1&v2&H1&+0&!R:4]):[c&D3&v4&H0&+0&R&z1:5]:[c&D3&v4&H0&+0&R&z1:6]:[c&D3&v4&H0&+0&R&z1:7]:1-[O&D1&v2&H1&+0&!R:8],[320],[1]
393,[S&D2&v2&H0&+0&!R:1]-[S&D2&v2&H0&+0&!R:2]-[S&D2&v2&H0&+0&!R:3].[c&D3&v4&H0&+0&R&z1:4]1:[c&D3&v4&H0&+0&R&z1:5]:[c&D3&v4&H0&+0&R&z1:6](-[O&D1&v2&H1&+0&!R:7]):[c&D3&v4&H0&+0&R&z1:8]:[c&D3&v4&H0&+0&R&z1:9]:[c&D3&v4&H0&+0&R&z1:10]:1-[O&D1&v2&H1&+0&!R:11]>>[C&D3&v4&H0&+0&R&z1:4]1=[C&D3&v4&H0&+0&R&z1:5]-[C&D3&v4&H0&+0&R&z1:6](=[O&D1&v2&H0&+0&!R:7])-[C&D3&v4&H0&+0&R&z1:8]=[C&D3&v4&H0&+0&R&z1:9]-[C&D3&v4&H0&+0&R&z1:10]-1=[O&D1&v2&H0&+0&!R:11].[S&D0&v2&H2&+0&!R:2].[S&D2&v2&H0&+0&!R:1]-[S&D2&v2&H0&+0&!R:3],[320],[1]
394,[O&D1&v2&H0&+0&!R:1]=[C&D3&v4&H0&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:3]-[O&D1&v2&H1&+0&!R:4]>>[O&D1&v2&H0&+0&!R:4]=[C&D2&v4&H1&+0&!R&z1:3]-[C&D3&v4&H1&+0&!R&z1:2]-[O&D1&v2&H1&+0&!R:1],"[324, 324]","[1, 2]"
395,[O&D1&v2&H0&+0&!R:1]=[C&D2&v4&H1&+0&!R&z1:2]-[C&D3&v4&H1&+0&!R&z1:3]-[O&D1&v2&H1&+0&!R:4]>>[O&D1&v2&H0&+0&!R:4]=[C&D3&v4&H0&+0&!R&z1:3]-[C&D2&v4&H2&+0&!R&z1:2]-[O&D1&v2&H1&+0&!R:1],"[324, 324]","[1, 2]"
396,[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z1:2]-[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:4].[O&D1&v2&H1&+0&!R:5]>>[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z1:2]=[O&D1&v2&H0&+0&!R:3].[O&D2&v2&H0&+0&!R:5]-[P&D4&v5&H0&+0&!R:4],[326],[1]
397,[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z1:2]=[O&D1&v2&H0&+0&!R:3].[O&D2&v2&H0&+0&!R:4]-[P&D4&v5&H0&+0&!R:5]>>[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z1:2]-[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:5].[O&D1&v2&H1&+0&!R:4],[326],[1]
398,[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:4]-[O&D1&v2&H1&+0&!R:5].[O&D1&v2&H1&+0&!R:6]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D1&v2&H1&+0&!R:3].[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:4]-[O&D1&v2&H1&+0&!R:5],[327],[1]
399,[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D1&v2&H1&+0&!R:3].[O&D2&v2&H0&+0&!R:4]-[P&D4&v5&H0&+0&!R:5]-[O&D1&v2&H1&+0&!R:6]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:5]-[O&D1&v2&H1&+0&!R:6].[O&D1&v2&H1&+0&!R:4],[327],[1]
400,[N&D2&v3&H1&+0&!R:1]-[C@&D3&v4&H1&+0&R&z2:2]1-[O&D2&v2&H0&+0&R:3]-[C@&D3&v4&H1&+0&R&z1:4](-[C&D2&v4&H2&+0&!R&z1:5])-[C@@&D3&v4&H1&+0&R&z1:6](-[O&D1&v2&H1&+0&!R:7])-[C@@&D3&v4&H1&+0&R&z1:8]-1-[O&D1&v2&H1&+0&!R:9]>>[N&D2&v3&H1&+0&!R:1]-[C&D2&v4&H2&+0&!R&z1:2]-[C&D3&v4&H0&+0&!R&z1:8](=[O&D1&v2&H0&+0&!R:9])-[C@&D3&v4&H1&+0&!R&z1:6](-[O&D1&v2&H1&+0&!R:7])-[C@&D3&v4&H1&+0&!R&z1:4](-[O&D1&v2&H1&+0&!R:3])-[C&D2&v4&H2&+0&!R&z1:5],[328],[1]
401,[N&D2&v3&H1&+0&!R:1]-[C&D2&v4&H2&+0&!R&z1:2]-[C&D3&v4&H0&+0&!R&z1:3](=[O&D1&v2&H0&+0&!R:4])-[C@&D3&v4&H1&+0&!R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C@&D3&v4&H1&+0&!R&z1:7](-[O&D1&v2&H1&+0&!R:8])-[C&D2&v4&H2&+0&!R&z1:9]>>[N&D2&v3&H1&+0&!R:1]-[C@&D3&v4&H1&+0&R&z2:2]1-[O&D2&v2&H0&+0&R:8]-[C@&D3&v4&H1&+0&R&z1:7](-[C&D2&v4&H2&+0&!R&z1:9])-[C@@&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C@@&D3&v4&H1&+0&R&z1:3]-1-[O&D1&v2&H1&+0&!R:4],[328],[1]
402,[O&D1&v2&H0&+0&!R:1]=[C&D2&v4&H1&+0&!R&z1:2]-[C&D3&v4&H1&+0&!R&z1:3]-[C@@&D3&v4&H1&+0&!R&z1:4](-[O&D1&v2&H1&+0&!R:5])-[C@@&D3&v4&H1&+0&!R&z1:6](-[O&D1&v2&H1&+0&!R:7])-[C@&D3&v4&H1&+0&!R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C&D2&v4&H2&+0&!R&z1:10]~[*:11]~[*:12]~[O&D1&v2&H1&+0&!R:13]>>[*:12](~[O&D1&v2&H1&+0&!R:13])~[*:11]~[C&D3&v4&H1&+0&R&z1:10]1-[C&D3&v4&H1&+0&R&z1:2](-[O&D1&v2&H1&+0&!R:1])-[C&D3&v4&H1&+0&R&z1:3]-[C@@&D3&v4&H1&+0&R&z1:4](-[O&D1&v2&H1&+0&!R:5])-[C@@&D3&v4&H1&+0&R&z1:6](-[O&D1&v2&H1&+0&!R:7])-[C&D3&v4&H1&+0&R&z1:8]-1-[O&D1&v2&H1&+0&!R:9],[331],[1]
403,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[C&D3&v4&H1&+0&R&z1:4]1-[C&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C&D3&v4&H1&+0&R&z1:7]-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10](-[O&D1&v2&H1&+0&!R:11])-[C&D3&v4&H1&+0&R&z1:12]-1-[O&D1&v2&H1&+0&!R:13]>>[O&D1&v2&H0&+0&!R:6]=[C&D2&v4&H1&+0&!R&z1:5]-[C&D3&v4&H1&+0&!R&z1:7]-[C@@&D3&v4&H1&+0&!R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&!R&z1:10](-[O&D1&v2&H1&+0&!R:11])-[C@&D3&v4&H1&+0&!R&z1:12](-[O&D1&v2&H1&+0&!R:13])-[C&D2&v4&H2&+0&!R&z1:4]~[*:3]~[*:1]~[O&D1&v2&H1&+0&!R:2],[331],[1]
404,[*:1]-[C@&D3&v4&H1&+0&!R&z2:2](-[O&D1&v2&H1&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:4].[c&D3&v4&H0&+0&R&z0:5]1:[c&D2&v4&H1&+0&R&z0:6]:[c&D2&v4&H1&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z1:8]:[n&D3&v4&H0&+&R:9]:[c&D2&v4&H1&+0&R&z1:10]:1>>[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:4].[C&D3&v4&H0&+0&R&z0:5]1=[C&D2&v4&H1&+0&R&z1:10]-[N&D3&v3&H0&+0&R:9]-[C&D2&v4&H1&+0&R&z1:8]=[C&D2&v4&H1&+0&R&z0:7]-[C&D2&v4&H2&+0&R&z0:6]-1,[336],[1]
405,[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:4].[C&D3&v4&H0&+0&R&z0:5]1=[C&D2&v4&H1&+0&R&z1:6]-[N&D3&v3&H0&+0&R:7]-[C&D2&v4&H1&+0&R&z1:8]=[C&D2&v4&H1&+0&R&z0:9]-[C&D2&v4&H2&+0&R&z0:10]-1>>[*:1]-[C@&D3&v4&H1&+0&!R&z2:2](-[O&D1&v2&H1&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:4].[c&D3&v4&H0&+0&R&z0:5]1:[c&D2&v4&H1&+0&R&z0:10]:[c&D2&v4&H1&+0&R&z0:9]:[c&D2&v4&H1&+0&R&z1:8]:[n&D3&v4&H0&+&R:7]:[c&D2&v4&H1&+0&R&z1:6]:1,[336],[1]
406,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D2&v2&H0&+0&!R:3].[O&D0&v2&H2&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:4].[O&D1&v2&H1&+0&!R:3],"[337, 740, 866, 922]","[1, 1, 1, 1]"
407,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[O&D1&v2&H1&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D2&v2&H0&+0&!R:4].[O&D0&v2&H2&+0&!R:3],"[337, 740, 866, 922]","[1, 1, 1, 1]"
408,[O&D0&v2&H2&+0&!R:1].[P&D4&v5&H0&+0&!R:2](-[O&D1&v2&H1&+0&!R:3])-[O&D2&v2&H0&+0&!R:4]>>[O&D1&v2&H1&+0&!R:4].[P&D4&v5&H0&+0&!R:2](-[O&D1&v2&H1&+0&!R:3])-[O&D1&v2&H1&+0&!R:1],[338],[1]
409,[O&D1&v2&H1&+0&!R:1].[P&D4&v5&H0&+0&!R:2](-[O&D1&v2&H1&+0&!R:3])-[O&D1&v2&H1&+0&!R:4]>>[O&D0&v2&H2&+0&!R:4].[P&D4&v5&H0&+0&!R:2](-[O&D1&v2&H1&+0&!R:3])-[O&D2&v2&H0&+0&!R:1],[338],[1]
410,[O&D1&v2&H1&+0&!R:1].[O&D2&v2&H0&+0&R:2]-[C@&D4&v4&H0&+0&R&z2:3](-[O&D2&v2&H0&+0&!R:4])(-[C&D3&v4&H0&+0&!R&z2:5])-[C&D2&v4&H2&+0&R&z0:6]>>[O&D1&v2&H1&+0&!R:4].[O&D2&v2&H0&+0&!R:1]-[C@@&D4&v4&H0&+0&R&z2:3](-[C&D3&v4&H0&+0&!R&z2:5])(-[C&D2&v4&H2&+0&R&z0:6])-[O&D2&v2&H0&+0&R:2],"[340, 840]","[1, 1]"
411,[O&D1&v2&H1&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[C@@&D4&v4&H0&+0&R&z2:3](-[C&D3&v4&H0&+0&!R&z2:4])(-[C&D2&v4&H2&+0&R&z0:5])-[O&D2&v2&H0&+0&R:6]>>[O&D1&v2&H1&+0&!R:2].[O&D2&v2&H0&+0&R:6]-[C@&D4&v4&H0&+0&R&z2:3](-[O&D2&v2&H0&+0&!R:1])(-[C&D3&v4&H0&+0&!R&z2:4])-[C&D2&v4&H2&+0&R&z0:5],"[340, 840]","[1, 1]"
412,[C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]-[C&D3&v4&H0&+0&!R&z2:5]=[O&D1&v2&H0&+0&!R:6]>>[C&D2&v4&H2&+0&!R&z0:1]-[C&D2&v4&H2&+0&!R&z0:2]/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D3&v4&H0&+0&!R&z2:5]=[O&D1&v2&H0&+0&!R:6],"[341, 499]","[1, 1]"
413,[C&D2&v4&H2&+0&!R&z0:1]-[C&D2&v4&H2&+0&!R&z0:2]/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D3&v4&H0&+0&!R&z2:5]=[O&D1&v2&H0&+0&!R:6]>>[C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]-[C&D3&v4&H0&+0&!R&z2:5]=[O&D1&v2&H0&+0&!R:6],"[341, 499]","[1, 1]"
414,[C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H1&+0&!R&z0:4]=[C&D2&v4&H1&+0&!R&z0:5]\[C&D2&v4&H2&+0&!R&z0:6]>>[C&D2&v4&H2&+0&!R&z0:1]-[C&D2&v4&H2&+0&!R&z0:2]/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6],[342],[1]
415,[C&D2&v4&H2&+0&!R&z0:1]-[C&D2&v4&H2&+0&!R&z0:2]/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]>>[C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H1&+0&!R&z0:4]=[C&D2&v4&H1&+0&!R&z0:5]\[C&D2&v4&H2&+0&!R&z0:6],[342],[1]
416,[C&D1&v4&H3&+0&!R&z0:1]/[C&D3&v4&H0&+0&!R&z0:2](=[C&D2&v4&H1&+0&!R&z0:3]\[C&D3&v4&H0&+0&!R&z2:4]=[O&D1&v2&H0&+0&!R:5])-[C&D2&v4&H2&+0&!R&z0:6].[O&D0&v2&H2&+0&!R:7]>>[C&D3&v4&H0&+0&!R&z2:4](=[O&D1&v2&H0&+0&!R:5])-[C&D2&v4&H2&+0&!R&z0:3]-[C@&D4&v4&H0&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:1])(-[O&D1&v2&H1&+0&!R:7])-[C&D2&v4&H2&+0&!R&z0:6],[343],[1]
417,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[C&D2&v4&H2&+0&!R&z0:3]-[C@&D4&v4&H0&+0&!R&z1:4](-[C&D1&v4&H3&+0&!R&z0:5])(-[O&D1&v2&H1&+0&!R:6])-[C&D2&v4&H2&+0&!R&z0:7]>>[C&D1&v4&H3&+0&!R&z0:5]/[C&D3&v4&H0&+0&!R&z0:4](=[C&D2&v4&H1&+0&!R&z0:3]\[C&D3&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2])-[C&D2&v4&H2&+0&!R&z0:7].[O&D0&v2&H2&+0&!R:6],[343],[1]
418,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[C&D2&v4&H2&+0&!R&z0:3]-[C&D2&v4&H2&+0&!R&z0:4]-[C&D3&v4&H0&+0&!R&z1:5](=[O&D1&v2&H0&+0&!R:6])-[c&D3&v4&H0&+0&R&z0:7]:[c&D3&v4&H0&+0&R&z0:8]-[C&D3&v4&H0&+0&!R&z2:9](=[O&D1&v2&H0&+0&!R:10])-[O&D1&v2&H1&+0&!R:11]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[c&D3&v4&H0&+0&R&z0:3]1:[c&D2&v4&H1&+0&R&z0:4]:[c&D3&v4&H0&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6]):[c&D3&v4&H0&+0&R&z0:7]:[c&D3&v4&H0&+0&R&z0:8]:[c&D3&v4&H0&+0&R&z1:9]:1-[O&D1&v2&H1&+0&!R:10].[O&D0&v2&H2&+0&!R:11],[346],[1]
419,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[c&D3&v4&H0&+0&R&z0:3]1:[c&D2&v4&H1&+0&R&z0:4]:[c&D3&v4&H0&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6]):[c&D3&v4&H0&+0&R&z0:7]:[c&D3&v4&H0&+0&R&z0:8]:[c&D3&v4&H0&+0&R&z1:9]:1-[O&D1&v2&H1&+0&!R:10].[O&D0&v2&H2&+0&!R:11]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[C&D2&v4&H2&+0&!R&z0:3]-[C&D2&v4&H2&+0&!R&z0:4]-[C&D3&v4&H0&+0&!R&z1:5](=[O&D1&v2&H0&+0&!R:6])-[c&D3&v4&H0&+0&R&z0:7]:[c&D3&v4&H0&+0&R&z0:8]-[C&D3&v4&H0&+0&!R&z2:9](=[O&D1&v2&H0&+0&!R:10])-[O&D1&v2&H1&+0&!R:11],[346],[1]
420,[O&D0&v2&H2&+0&!R:1].[c&D3&v4&H0&+0&R&z0:2](/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D3&v4&H0&+0&!R&z2:5]=[O&D1&v2&H0&+0&!R:6]):[c&D2&v4&H1&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z0:8]:[c&D3&v4&H0&+0&R&z1:9]-[O&D1&v2&H1&+0&!R:10]>>[C&D1&v4&H3&+0&!R&z0:4]-[C&D3&v4&H0&+0&!R&z2:5]=[O&D1&v2&H0&+0&!R:6].[c&D3&v4&H0&+0&R&z0:2](-[C&D2&v4&H1&+0&!R&z1:3]=[O&D1&v2&H0&+0&!R:1]):[c&D2&v4&H1&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z0:8]:[c&D3&v4&H0&+0&R&z1:9]-[O&D1&v2&H1&+0&!R:10],[347],[1]
421,[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2]=[O&D1&v2&H0&+0&!R:3].[c&D3&v4&H0&+0&R&z0:4](-[C&D2&v4&H1&+0&!R&z1:5]=[O&D1&v2&H0&+0&!R:6]):[c&D2&v4&H1&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z0:8]:[c&D3&v4&H0&+0&R&z1:9]-[O&D1&v2&H1&+0&!R:10]>>[O&D0&v2&H2&+0&!R:6].[c&D3&v4&H0&+0&R&z0:4](/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:1]/[C&D3&v4&H0&+0&!R&z2:2]=[O&D1&v2&H0&+0&!R:3]):[c&D2&v4&H1&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z0:8]:[c&D3&v4&H0&+0&R&z1:9]-[O&D1&v2&H1&+0&!R:10],[347],[1]
422,([C&D2&v4&H1&+0&!R&z0:1]/[C&D3&v4&H0&+0&!R&z1:2](-[Cl&D1&v1&H0&+0&!R:3])=[C&D2&v4&H1&+0&!R&z0:4]\[C&D3&v4&H0&+0&!R&z2:5](=[O&D1&v2&H0&+0&!R:6])-[O&D1&v2&H1&+0&!R:7].[O&D1&v2&H1&+0&!R:8])>>[Cl&D0&v1&H1&+0&!R:3].[O&D1&v2&H0&+0&!R:6]=[C&D3&v4&H0&+0&!R&z2:5](-[O&D1&v2&H1&+0&!R:7])/[C&D2&v4&H1&+0&!R&z0:4]=[C&D3&v4&H0&+0&R&z1:2](\[C&D2&v4&H1&+0&R&z0:1])-[O&D2&v2&H0&+0&R:8],[348],[1]
423,[Cl&D0&v1&H1&+0&!R:1].[O&D1&v2&H0&+0&!R:2]=[C&D3&v4&H0&+0&!R&z2:3](-[O&D1&v2&H1&+0&!R:4])/[C&D2&v4&H1&+0&!R&z0:5]=[C&D3&v4&H0&+0&R&z1:6](\[C&D2&v4&H1&+0&R&z0:7])-[O&D2&v2&H0&+0&R:8]>>([C&D2&v4&H1&+0&!R&z0:7]/[C&D3&v4&H0&+0&!R&z1:6](-[Cl&D1&v1&H0&+0&!R:1])=[C&D2&v4&H1&+0&!R&z0:5]\[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:4].[O&D1&v2&H1&+0&!R:8]),[348],[1]
424,[C&D2&v4&H1&+0&R&z0:1]=[C&D3&v4&H0&+0&R&z0:2]-[C&D2&v4&H2&+0&R&z0:3]-[C&D3&v4&H0&+0&R&z1:4]=[O&D1&v2&H0&+0&!R:5]>>[C&D2&v4&H2&+0&R&z0:1]-[C&D3&v4&H0&+0&R&z0:2]=[C&D2&v4&H1&+0&R&z0:3]-[C&D3&v4&H0&+0&R&z1:4]=[O&D1&v2&H0&+0&!R:5],[349],[2]
425,[C&D2&v4&H2&+0&R&z0:1]-[C&D3&v4&H0&+0&R&z0:2]=[C&D2&v4&H1&+0&R&z0:3]-[C&D3&v4&H0&+0&R&z1:4]=[O&D1&v2&H0&+0&!R:5]>>[C&D2&v4&H1&+0&R&z0:1]=[C&D3&v4&H0&+0&R&z0:2]-[C&D2&v4&H2&+0&R&z0:3]-[C&D3&v4&H0&+0&R&z1:4]=[O&D1&v2&H0&+0&!R:5],[349],[2]
426,[C&D2&v4&H2&+0&!R&z1:1]-[O&D1&v2&H1&+0&!R:2].[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])-[O&D1&v2&H1&+0&!R:6]>>[O&D0&v2&H2&+0&!R:2].[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]-[C&D2&v4&H2&+0&!R&z1:1],[352],[1]
427,[O&D0&v2&H2&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])-[O&D2&v2&H0&+0&!R:5]-[C&D2&v4&H2&+0&!R&z1:6]>>[C&D2&v4&H2&+0&!R&z1:6]-[O&D1&v2&H1&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])-[O&D1&v2&H1&+0&!R:5],[352],[1]
428,[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z1:2]-[C&D3&v4&H0&+0&!R&z2:3]=[O&D1&v2&H0&+0&!R:4].[C&D3&v4&H0&+0&R&z0:5]1=[C&D2&v4&H1&+0&R&z1:6]-[N&D3&v3&H0&+0&R:7]-[C&D2&v4&H1&+0&R&z1:8]=[C&D2&v4&H1&+0&R&z0:9]-[C&D2&v4&H2&+0&R&z0:10]-1>>[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:1])-[C&D3&v4&H0&+0&!R&z2:3]=[O&D1&v2&H0&+0&!R:4].[c&D3&v4&H0&+0&R&z0:5]1:[c&D2&v4&H1&+0&R&z0:10]:[c&D2&v4&H1&+0&R&z0:9]:[c&D2&v4&H1&+0&R&z1:8]:[n&D3&v4&H0&+&R:7]:[c&D2&v4&H1&+0&R&z1:6]:1,[353],[1]
429,[C&D3&v4&H1&+0&!R&z1:1](-[C&D1&v4&H3&+0&!R&z0:2])-[C&D3&v4&H0&+0&!R&z2:3]=[O&D1&v2&H0&+0&!R:4].[c&D3&v4&H0&+0&R&z0:5]1:[c&D2&v4&H1&+0&R&z0:6]:[c&D2&v4&H1&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z1:8]:[n&D3&v4&H0&+&R:9]:[c&D2&v4&H1&+0&R&z1:10]:1>>[C&D1&v4&H2&+0&!R&z0:2]=[C&D3&v4&H0&+0&!R&z1:1]-[C&D3&v4&H0&+0&!R&z2:3]=[O&D1&v2&H0&+0&!R:4].[C&D3&v4&H0&+0&R&z0:5]1=[C&D2&v4&H1&+0&R&z1:10]-[N&D3&v3&H0&+0&R:9]-[C&D2&v4&H1&+0&R&z1:8]=[C&D2&v4&H1&+0&R&z0:7]-[C&D2&v4&H2&+0&R&z0:6]-1,[353],[1]
